page_id,url,is_seed,is_spam,text
134,https://www.site.com/p/134,0,1,word155 word145 word266 word268 word196 word197 word251 word73 word255 word113 word216 word229 word225 word149 word211 https://www.site.com/p/32 word76 word3 word66 word187 word263 word85 word188 word147 word107 word35 word269 https://www.site.com/p/3 word111 word88 word278 word54 word68 word97 word32 https://www.site.com/p/174 word64 word102 word73 word3 word156 https://www.site.com/p/134 word47 https://www.site.com/p/165 word30 word193 word4 word46 word266 word125 word212 word134 word250 word81 https://www.site.com/p/82 word104 word283 word237 word176 word12 word272 word84 word241 word206 word265 word44 word233 word90 word92 word179 word245 word237 word164 word133 word185 https://www.site.com/p/32 word287 word136 word247 word69 word194 word79 word292 word16 word166 word72 word46 word261 word232 word195 word283 word123 word52 word200 word27 word281 word93 word225 word61 word240 word89 word32 word234 word110 word101 word226 word111 word289 word298 word95 word14 word166 word93 word88 word79 word295 word290 word109 word210 word87 word51 word218 word167
135,https://www.site.com/p/135,0,0,word237 word252 word112 word82 word201 word148 word126 word10 word292 word170 word133 word129 word295 word255 word59 word92 word228 word298 word224 word1 word95 word292 word89 word225 word35 word82 word28 word169 word126 word239 word269 word254 word57 word109 word251 word167 word70 word296 word285 word265 word124 word66 word76 word14 word50 word68 word186 word203 word27 word280 word96 word88 word19 https://www.site.com/p/6 word22 word135 word283 word250 word238 word265 word257 word259 word291 word224 word178 word107 word190 word263 word182 word94 word121 word273 word201 word31 word20 word103 word8 word142 word154 word120 word198 word41 word293 word293 word164 word56 word235 https://www.site.com/p/63 word34 word177 word83 word107 word292 word47 word11 word76 word295 word85 word178 https://www.site.com/p/135 word12 word47 word155 word101 word244 word141 word261 word98 word29 word100 word2 word295 word212 https://www.site.com/p/28 word240 word42 word107 word255 word47 word58 word74 word203 word24 word77 word77 word59 word106 word80 word60 word235 word209 word238 word71 word27 word58 word45 word59 https://www.site.com/p/6 word57 word195 word206 word53 word66 word92 word21 word61 word16
136,https://www.site.com/p/136,0,1,https://www.site.com/p/177 word91 word233 word154 word266 word53 word76 word144 word90 word51 word46 word145 word11 word285 word202 word268 word71 word172 word4 word295 word167 word68 word76 word146 word192 word65 word8 word99 https://www.site.com/p/165 word187 word179 word194 word33 word0 word109 word291 https://www.site.com/p/40 word176 word65 word298 word254 word8 word49 word117 word232 word60 word72 word141 word97 word217 word183 word281 word167 word276 word187 word198 word157 word66 word108 word13 word132 word38 word79 word13 word72 word246 word27 word216 word63 word185 word82 word245 word118 word285 word253 word142 word30 word85 word31 word226 word43 word220 word218 https://www.site.com/p/82 word11 https://www.site.com/p/165
137,https://www.site.com/p/137,0,0,word127 word30 word63 word8 word185 word207 word254 word288 word231 word188 word216 word157 word33 word189 word226 word178 word190 word145 word217 word88 word126 word128 word245 word54 word70 word128 word236 word222 word1 word56 word22 word284 word30 word60 word263 word62 word19 word106 word13 word211 word283 word117 word51 word230 word204 word141 word46 word250 word82 word216 word264 word21 word278 word6 https://www.site.com/p/189 https://www.site.com/p/6 word264 word49 word187 https://www.site.com/p/189 word229 word54 word75 word15 word55 word175 word31 word237 word43 word100 word260 word21 word209 word231 word52 word126 https://www.site.com/p/28 word27 word236 word117 word170 word40 word24 word147 word184 word271 word141 word251
138,https://www.site.com/p/138,0,0,word254 word15 word104 word61 word287 word2 word170 word101 word102 word206 word80 word225 word130 word223 word201 word223 word76 word40 word180 word299 word32 https://www.site.com/p/138 word268 word123 word70 word243 word9 word16 word29 word136 word206 word212 word217 word51 word159 word169 word12 word34 word59 word25 word228 word248 word239 word63 word129 word19 word10 word134 word299 word120 word278 word282 word34 word288 word138 word293 word1 word161 word127 word33 word162 word88 word21 word130 word256 word19 word152 word254 word202 word270 word252 word114 word33 word101 word237 word224 word61 word212 word195 word284 word149 word52 word210 word195 word50 word76 word110 word248 word146 word25 word248 word245 word292 word136 word127 word119 word89 word165 word223 word93 word107 word263 word148 word298 word291 word58 word228 word7 word34 https://www.site.com/p/163 word135 word84 word220 word71
139,https://www.site.com/p/139,0,0,word45 word210 word28 word81 word14 word132 word48 word279 word42 word120 word189 word292 word262 word258 word299 word229 word75 word57 word42 word227 word11 word275 word257 word148 word260 word15 word36 word279 word204 word133 word155 word273 word70 word82 word61 word231 https://www.site.com/p/45 word182 word267 word262 word119 word292 word225 word259 word191 word224 word5 word276 word88 word31 word13 word132 word276 word23 word214 word242 word163 word242 word47 word92 word96 word194 word288 https://www.site.com/p/141 word43 word153 word206 word46 word43 word80 word261 word255 word138 word84 word216 word286 word258 word77 word237 word200 word296 word244 word25 word136 word22 word181 word117 word60 word132 word45 word297 word216 word57 word181 word218
140,https://www.site.com/p/140,0,0,word285 word114 word170 word193 word181 word54 word235 word297 word203 word93 word149 word23 word215 word144 word192 word196 word279 word127 word135 word219 word13 word136 word231 https://www.site.com/p/63 word261 word159 word77 word33 word227 word5 word78 word287 word173 word52 word197 word72 word81 word182 word296 word124 word208 word140 word277 word279 word64 word0 word257 word293 word113 word136 word273 word204 word272 word256 word116 word21 word223 word70 word132 word202 word245 word77 word269 word227 word294 word34 https://www.site.com/p/97 word217 word11 word32 word45 word153 word37 word109 word57 word127 word183 word83 word104 word208 https://www.site.com/p/176 word55 word119 word109 word243 https://www.site.com/p/148 word208 word0 word174 https://www.site.com/p/158 word95 word127 word22 word130 word164 word284 word261 word48 word205 word170 word11 word84 word184 word142 word154 word253 word74 word134 word63 word49 word219 word162 word16 word98 word148 word140 word14 word290 word213 word205 word32 word240 word247 word33 word264 word64 word132 word275 word293 word279 word21 word279 word277 word1 word205 word236 word282 word74 word49 word139 word40 word226 word138 word211 word264 word53 word115 word167 word94 word201 word192 word135 https://www.site.com/p/79 word279 word216 word275
141,https://www.site.com/p/141,0,0,word56 https://www.site.com/p/154 word63 word69 word92 word29 word244 https://www.site.com/p/189 word184 word126 word195 word22 word179 word58 word36 word242 word40 word216 word31 word116 word275 word284 word202 word106 word215 word160 word127 word210 word64 word51 word263 https://www.site.com/p/74 word296 word133 word167 word190 word28 word194 word248 word3 word25 word12 word293 word154 word69 word152 word271 https://www.site.com/p/189 word297 word128 word91 word24 word150 word192 word192 word140 word285 word222 word220 word254 word210 word25 word167 word223 word134 word82 word7 word159 word161 word216 word186 word250 word226 word174 word275 word14 word292 word230 word157 word163 word113 https://www.site.com/p/162 word98 word259 word14 word217 word66 word124 word189 word132 word207
142,https://www.site.com/p/142,0,1,word82 word95 word60 word89 word77 word150 word92 word231 word219 word244 word242 word159 word205 word68 word161 word34 word199 word14 word53 word40 word90 word143 word51 word47 word190 word257 word128 word273 word264 word198 word30 word3 word274 word7 word55 word242 word264 https://www.site.com/p/10 word202 word246 word253 word286 word65 word100 word40 word88 word295 word183 word227 word6 word139 word228 word69 word209 word134 word84 word217 word38 https://www.site.com/p/32 https://www.site.com/p/3 word75 word56 word84 word27 word104 word270 word128 word117 word245 word175 https://www.site.com/p/82 word116 word220 word177 word197 word272 word24 word236 word283 word179 word86 word188 word135 word263 word89 https://www.site.com/p/58 word158 word65 word63 word285 word119 word257 word166 word129 word185 word137 word24 word16 word219 word130 word156 word188 word146 word239 word173 word74 word100 word39 word57 word71 word99 word78 word229 word146 word275 word251 word43 word230 word224 word203 word105 word124 word150 word85 word250 word86 word15 word98 word284 word275 word194 word86 word37 https://www.site.com/p/48 word243 word181 word6 word277 word31 word34
143,https://www.site.com/p/143,0,0,word6 word18 word53 word263 word35 word202 word225 https://www.site.com/p/48 word242 word258 word146 word263 https://www.site.com/p/98 word34 word217 word176 word88 word142 word130 word130 word184 word133 word134 word218 word27 word272 word107 word273 word185 word33 word243 word111 word230 word282 word54 word7 word164 https://www.site.com/p/35 word123 word63 word75 word274 word233 word257 word262 word130 word275 word197 word290 word296 https://www.site.com/p/152 word217 https://www.site.com/p/142 word270 word263 word79 word31 word156 word161 word246 word296 word68 word245 word53 word140 word230 word70 word129 word192 word119 word18 word45 word276 word195 word129 word89 word137 word67 word104 word285 word115 word230 word83 word266 word120 word121 word290 word52 word77 word57 word281 word255 word15 word200 word80 word290 word107 word88 word264 word263 word25 word295 word285 word108 https://www.site.com/p/173 word85 word74 word62 word22 word59 word7 word94 word117 word89 word1 word8 word32 word267 word197 word236 word222 word194 word58 word23 word15
144,https://www.site.com/p/144,0,0,word283 https://www.site.com/p/116 word148 word163 word124 word43 word261 word24 word247 word141 https://www.site.com/p/143 word215 word281 word70 word99 word161 word158 word209 word161 word50 word17 word1 word101 word8 word234 word206 word93 word1 word189 word142 word168 word194 word224 word38 word169 word10 word23 word223 word221 https://www.site.com/p/161 word199 word216 word137 word47 word37 word6 word201 word189 word153 word44 word46 https://www.site.com/p/195 word115 word144 word0 word228 word277 word165 word51 word204 word137 word240 word21 word267 word7 word188 word287 word99 word220 word214 https://www.site.com/p/47 word280 word103 word150 word283 word72 word193 word273 word290 word289 word207 word81 word198 word235 word7 word270 word119 word276 word221 word285 word284 word266 word289 word60 word241 word270 word248 word37 word186 word15 word189 word219 word92 word185 word232 word39 word291 word232 word193 word11 word121 word64 word11 word44 word67
145,https://www.site.com/p/145,0,0,https://www.site.com/p/156 word292 word188 word71 word37 word236 word184 https://www.site.com/p/184 word171 word261 word160 https://www.site.com/p/71 word60 word235 word249 word233 word148 word46 word70 word249 word151 word197 word94 word38 word49 word277 word282 word74 word143 word47 word206 word70 word223 word136 word90 word83 word72 word244 word171 word262 word38 word230 word27 word135 word187 word136 word67 word53 word283 word177 word150 word190 word248 word23 word163 word222 word258 word64 word1 word295 word72 word64 word187 word254 word0 word294 word9 word25 word32 word204 word112 word175 word209 word140 word27 word235 word87 word108 word69 word142 word240 word90 word257
